event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,47163.9,8.73,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47163.9,6.16,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47164.89,7.39,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47164.89,4.54,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47164.89,5.04,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47164.89,8.74,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47164.89,6.18,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47165.9,7.39,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47165.9,4.54,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47165.9,5.05,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47165.9,8.74,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47165.9,6.18,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47166.10,7.4100,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.10,4.8700,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.10,5.0100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.10,8.7800,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.10,6.2900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.11,7.3800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.11,4.8500,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.11,5.0600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.11,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.11,6.2600,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.12,7.4000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.12,4.8400,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.12,5.0600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.12,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.12,6.2700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47166.94,7.4,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47166.94,4.56,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47166.94,5.05,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47166.94,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47166.94,6.2,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47167.87,7.41,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47167.87,4.56,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47167.87,5.07,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47167.87,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47167.87,6.2,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47168.99,7.41,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47168.99,4.57,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47168.99,5.08,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47168.99,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47168.99,6.21,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47169.81,7.42,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47169.81,4.58,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47169.81,5.09,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47169.81,8.76,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47169.81,6.23,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47170.79,7.42,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47170.79,4.58,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47170.79,5.09,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47170.79,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47170.79,6.23,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47171.11,7.4300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.11,4.8600,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.11,5.0800,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.11,8.7800,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.11,6.3100,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.12,7.4300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.12,4.8800,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.12,5.0900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.12,8.7700,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.12,6.3200,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.13,7.4300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.13,4.9000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.13,5.1200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.13,8.7800,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.13,6.3200,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47171.9,7.43,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47171.9,4.59,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47171.9,5.09,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47171.9,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47171.9,6.24,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47172.88,7.44,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47172.88,4.62,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47172.88,5.12,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47172.88,8.75,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47172.88,6.26,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47173.9,7.45,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47173.9,4.63,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47173.9,5.13,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47173.9,8.76,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47173.9,6.27,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47174.9,7.46,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47174.9,4.65,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47174.9,5.14,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47174.9,8.76,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47174.9,6.28,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47175.8,7.47,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47175.8,4.65,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47175.8,5.16,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47175.8,8.77,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47175.8,6.28,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47176.82,7.47,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47176.82,4.67,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47176.82,5.17,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47176.82,8.77,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47176.82,6.29,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47177.88,7.48,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47177.88,4.67,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47177.88,5.17,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47177.88,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47177.88,6.3,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47178.10,7.4700,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.10,4.9600,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.10,5.1700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.10,8.7800,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.10,6.3700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.11,7.4600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.11,5.0100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.11,5.1900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.11,8.8100,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.11,6.3700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.12,7.4800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.12,5.0100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.12,5.1900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.12,8.8300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47178.12,6.3900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.09,7.4800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.09,5.0200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.09,5.2000,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.09,8.7900,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.09,6.3900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.10,7.4900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.10,5.0300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.10,5.2100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.10,8.8200,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.10,6.4100,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.11,7.4800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.11,5.0200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.11,5.2000,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.11,8.7900,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47180.11,6.4000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.07,7.5200,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.07,5.1000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.07,5.2700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.07,8.8000,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.07,6.4500,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47181.95,7.51,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47181.95,4.73,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47181.95,5.23,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47181.95,8.8,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47181.95,6.34,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47182.96,7.51,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47182.96,4.73,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47182.96,5.22,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47182.96,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47182.96,6.35,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47184.97,7.53,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47184.97,4.76,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47184.97,5.25,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47184.97,8.8,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47184.97,6.37,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47185.96,7.54,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47185.96,4.77,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47185.96,5.26,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47185.96,8.8,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47185.96,6.38,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47186.82,7.54,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47186.82,4.78,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47186.82,5.27,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47186.82,8.78,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47186.82,6.38,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47187.09,7.5200,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.09,5.1100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.09,5.2600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.09,8.8000,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.09,6.4600,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.10,7.5400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.10,5.1300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.10,5.2800,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.10,8.8200,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.10,6.4700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47187.81,7.55,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47187.81,4.8,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47187.81,5.28,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47187.81,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47187.81,6.4,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47188.81,7.55,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47188.81,4.81,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47188.81,5.3,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47188.81,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47188.81,6.41,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47189.11,7.5400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.11,5.1100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.11,5.2900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.11,8.8200,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.11,6.4900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.12,7.5400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.12,5.1400,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.12,5.3000,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.12,8.8000,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.12,6.4900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.14,7.5400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.14,5.1300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.14,5.2900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.14,8.8300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47189.14,6.4900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47190.79,7.56,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47190.79,4.83,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47190.79,5.31,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47190.79,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47190.79,6.42,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47191.87,7.57,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47191.87,4.84,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47191.87,5.32,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47191.87,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47191.87,6.44,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47192.83,7.58,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47192.83,4.85,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47192.83,5.33,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47192.83,8.8,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47192.83,6.44,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47193.79,7.59,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47193.79,4.87,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47193.79,5.34,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47193.79,8.79,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47193.79,6.45,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47194.12,7.5800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.12,5.1900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.12,5.3500,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.12,8.8300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.12,6.5200,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.13,7.5900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.13,5.2000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.13,5.3500,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.13,8.9300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.13,6.5300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47194.8,7.59,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47194.8,4.88,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47194.8,5.35,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47194.8,8.81,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47194.8,6.46,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47195.13,7.5900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.13,5.2000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.13,5.3700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.13,8.8600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.13,6.5400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.14,7.5900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.14,5.2000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.14,5.3600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.14,8.8400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.14,6.5400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.15,7.5900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.15,5.2100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.15,5.3100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.15,8.8300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47195.15,6.5400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
